index,code,name
3767,601668,中国建筑
3768,601669,中国电建
3769,601677,明泰铝业
3770,601678,滨化股份
3771,601686,友发集团
3772,601688,华泰证券
3773,601689,拓普集团
3774,601696,中银证券
3775,601698,中国卫通
3776,601699,潞安环能
3777,601700,风范股份
3778,601702,华峰铝业
3779,601717,郑煤机
3780,601718,际华集团
3781,601727,上海电气
3782,601728,中国电信
3783,601766,中国中车
3784,601777,千里科技
3785,601778,晶科科技
3786,601788,光大证券
3787,601789,宁波建工
3788,601798,蓝科高新
3789,601799,星宇股份
3790,601800,中国交建
3791,601801,皖新传媒
3792,601808,中海油服
3793,601811,新华文轩
3794,601816,京沪高铁
3795,601818,光大银行
3796,601825,沪农商行
3797,601827,三峰环境
3798,601828,美凯龙
3799,601838,成都银行
3800,601857,中国石油
3801,601858,中国科传
3802,601860,紫金银行
3803,601865,福莱特
3804,601866,中远海发
3805,601868,中国能建
3806,601869,长飞光纤
3807,601872,招商轮船
3808,601877,正泰电器
3809,601878,浙商证券
3810,601880,辽港股份
3811,601881,中国银河
3812,601882,海天精工
3813,601886,江河集团
3814,601888,中国中免
3815,601890,亚星锚链
3816,601898,中煤能源
3817,601899,紫金矿业
3818,601900,南方传媒
3819,601901,方正证券
3820,601908,京运通
3821,601916,浙商银行
3822,601918,新集能源
3823,601919,中远海控
3824,601921,浙版传媒
3825,601928,凤凰传媒
3826,601929,吉视传媒
3827,601933,永辉超市
3828,601939,建设银行
3829,601949,中国出版
3830,601952,苏垦农发
3831,601956,东贝集团
3832,601958,金钼股份
3833,601963,重庆银行
3834,601965,中国汽研
3835,601966,玲珑轮胎
3836,601968,宝钢包装
3837,601969,海南矿业
3838,601975,招商南油
3839,601985,中国核电
3840,601988,中国银行
3841,601989,中国重工
3842,601990,南京证券
3843,601991,大唐发电
3844,601992,金隅集团
3845,601995,中金公司
3846,601996,丰林集团
3847,601997,贵阳银行
3848,601998,中信银行
3849,601999,出版传媒
3850,603000,人民网
3851,603001,奥康国际
3852,603002,宏昌电子
3854,603004,鼎龙科技
3855,603005,晶方科技
3856,603006,联明股份
3858,603008,喜临门
3859,603009,北特科技
3860,603010,万盛股份
3861,603011,合锻智能
3862,603012,创力集团
3863,603013,亚普股份
3864,603015,弘讯科技
3865,603016,新宏泰
3866,603017,中衡设计
3867,603018,华设集团
3868,603019,中科曙光
3869,603020,爱普股份
3871,603022,新通联
3873,603025,大豪科技
3874,603026,石大胜华
3875,603027,千禾味业
3876,603028,赛福天
3877,603029,天鹅股份
3878,603030,全筑股份
3879,603031,安孚科技
3880,603032,德新科技
3881,603033,三维股份
3882,603035,常熟汽饰
3883,603036,如通股份
3884,603037,凯众股份
3885,603038,华立股份
3886,603039,泛微网络
3887,603040,新坐标
3888,603041,美思德
3889,603042,华脉科技
3890,603043,广州酒家
3891,603045,福达合金
3892,603048,浙江黎明
3893,603050,科林电气
3894,603051,鹿山新材
3895,603052,可川科技
3896,603053,成都燃气
3897,603055,台华新材
3898,603056,德邦股份
3899,603057,紫燕食品
3900,603058,永吉股份
3901,603059,倍加洁
3902,603060,国检集团
3903,603061,金海通
3904,603062,麦加芯彩
3905,603063,禾望电气
3906,603065,宿迁联盛
3907,603066,音飞储存
3908,603067,振华股份
3909,603068,博通集成
3910,603069,海汽集团
3911,603070,万控智造
3912,603071,物产环能
3913,603072,天和磁材
3914,603073,彩蝶实业
3915,603075,热威股份
3916,603076,乐惠国际
3917,603077,和邦生物
3918,603078,江化微
3919,603079,圣达生物
3920,603080,新疆火炬
3921,603081,大丰实业
3922,603082,北自科技
3923,603083,剑桥科技
3924,603085,天成自控
3925,603086,先达股份
3926,603087,甘李药业
3927,603088,宁波精达
3928,603089,正裕工业
3929,603090,宏盛股份
3930,603091,众鑫股份
3931,603093,南华期货
3932,603095,越剑智能
3933,603096,新经典
3934,603097,江苏华辰
3935,603098,森特股份
3936,603099,长白山
3937,603100,川仪股份
3938,603101,汇嘉时代
3939,603102,百合股份
3940,603103,横店影视
3941,603105,芯能科技
3942,603106,恒银科技
3943,603107,上海汽配
3944,603108,润达医疗
3945,603109,神驰机电
3946,603110,东方材料
3947,603111,康尼机电
3948,603112,华翔股份
3949,603113,金能科技
3950,603115,海星股份
3951,603116,红蜻蜓
3952,603117,万林物流
3953,603118,共进股份
3954,603119,浙江荣泰
3955,603120,肯特催化
3956,603121,华培动力
3957,603122,合富中国
3958,603123,翠微股份
3959,603124,江南新材
3960,603125,常青科技
3961,603126,中材节能
3962,603127,昭衍新药
3963,603128,华贸物流
3964,603129,春风动力
3965,603130,云中马
3966,603131,上海沪工
3967,603132,金徽股份
3968,603135,中重科技
3969,603136,天目湖
3970,603137,恒尚节能
3971,603138,海量数据
3972,603139,康惠制药
3973,603150,万朗磁塑
3974,603151,邦基科技
3975,603153,上海建科
3976,603155,新亚强
3977,603156,养元饮品
3978,603158,腾龙股份
3979,603159,上海亚虹
3980,603160,汇顶科技
3981,603161,科华控股
3982,603162,海通发展
3983,603163,圣晖集成
3984,603165,荣晟环保
3985,603166,福达股份
3986,603167,渤海轮渡
3987,603168,莎普爱思
3988,603169,兰石重装
3989,603170,宝立食品
3990,603171,税友股份
3991,603172,万丰股份
3992,603173,福斯达
3993,603176,汇通集团
3994,603177,德创环保
3995,603178,圣龙股份
3996,603179,新泉股份
3997,603180,金牌家居
3998,603181,皇马科技
3999,603182,嘉华股份
4000,603183,建研院
4001,603185,弘元绿能
4002,603186,华正新材
4003,603187,海容冷链
4004,603188,亚邦股份
4005,603189,网达软件
4006,603190,亚通精工
4007,603191,望变电气
4008,603192,汇得科技
4009,603193,润本股份
4010,603194,中力股份
4011,603195,公牛集团
4012,603196,日播时尚
4013,603197,保隆科技
4014,603198,迎驾贡酒
4015,603199,九华旅游
4016,603200,上海洗霸
4017,603201,常润股份
4018,603202,C天有
4019,603203,快克智能
4020,603205,健尔康
4021,603206,嘉环科技
4022,603207,小方制药
4023,603208,江山欧派
4024,603209,兴通股份
4025,603210,泰鸿万立
4026,603211,晋拓股份
4027,603212,赛伍技术
4028,603213,镇洋发展
4029,603214,爱婴室
4030,603215,比依股份
4031,603216,梦天家居
4032,603217,元利科技
4033,603218,日月股份
4034,603219,富佳股份
4035,603220,中贝通信
4036,603221,爱丽家居
4037,603222,济民健康
4038,603223,XD恒通股
4039,603225,新凤鸣
4040,603226,菲林格尔
4041,603227,雪峰科技
4042,603228,景旺电子
4043,603229,奥翔药业
4044,603230,内蒙新华
4045,603231,索宝蛋白
4046,603232,格尔软件
4047,603233,大参林
4048,603235,天新药业
4049,603236,移远通信
4050,603237,五芳斋
4051,603238,诺邦股份
4052,603239,浙江仙通
4053,603255,鼎际得
4054,603256,宏和科技
4055,603257,中国瑞林
4056,603258,电魂网络
4057,603259,药明康德
4058,603260,合盛硅业
4060,603266,天龙股份
4061,603267,鸿远电子
4063,603269,海鸥股份
4064,603270,金帝股份
4065,603271,永杰新材
4066,603272,联翔股份
4067,603273,天元智能
4068,603275,众辰科技
4069,603276,恒兴新材
4070,603277,银都股份
4071,603278,大业股份
4072,603279,景津装备
4073,603280,南方路机
4074,603281,江瀚新材
4075,603282,亚光股份
4076,603283,赛腾股份
4077,603285,键邦股份
4078,603286,日盈电子
4079,603288,海天味业
4080,603289,泰瑞机器
4081,603290,斯达半导
4082,603291,联合水务
4083,603296,华勤技术
4084,603297,永新光学
4085,603298,杭叉集团
4086,603299,苏盐井神
4087,603300,海南华铁
4088,603301,振德医疗
4089,603303,得邦照明
4090,603305,旭升集团
4091,603306,华懋科技
4092,603307,扬州金泉
4093,603308,应流股份
4094,603309,维力医疗
4095,603310,巍华新材
4096,603311,金海高科
4097,603312,西典新能
4098,603313,梦百合
4099,603315,福鞍股份
4100,603316,诚邦股份
4101,603317,天味食品
4102,603318,水发燃气
4103,603319,美湖股份
4104,603320,迪贝电气
4105,603321,梅轮电梯
4106,603322,超讯通信
4107,603323,苏农银行
4108,603324,盛剑科技
4109,603325,博隆技术
4110,603326,我乐家居
4111,603327,福蓉科技
4112,603328,依顿电子
4113,603329,上海雅仕
4114,603330,天洋新材
4115,603331,百达精工
4116,603332,苏州龙杰
4117,603333,尚纬股份
4118,603335,迪生力
4119,603336,宏辉果蔬
4120,603337,杰克股份
4121,603338,浙江鼎力
4122,603339,四方科技
4123,603341,龙旗科技
4124,603344,星德胜
4125,603345,安井食品
4126,603348,文灿股份
4127,603350,安乃达
4128,603351,威尔药业
4129,603353,和顺石油
4130,603355,莱克电气
4131,603356,华菱精工
4132,603357,设计总院
4133,603358,华达科技
4134,603359,东珠生态
4135,603360,百傲化学
4137,603365,水星家纺
4138,603366,日出东方
4139,603367,辰欣药业
4140,603368,柳药集团
4141,603369,今世缘
4142,603373,安邦护卫
4143,603375,盛景微
4145,603378,亚士创能
4146,603379,三美股份
4147,603380,易德龙
4148,603381,永臻股份
4149,603383,顶点软件
4150,603385,惠达卫浴
4151,603386,骏亚科技
4152,603387,基蛋生物
4154,603389,亚振家居
4155,603390,通达电气
4156,603391,力聚热能
4157,603392,万泰生物
4158,603393,新天然气
4159,603395,红四方
4160,603396,金辰股份
4161,603398,沐邦高科
4162,603399,永杉锂业
4163,603408,建霖家居
4164,603409,汇通控股
4165,603416,信捷电气
4166,603421,鼎信通讯
4167,603429,集友股份
4168,603439,贵州三力
4169,603444,吉比特
4170,603456,九洲药业
4171,603458,勘设股份
4172,603466,风语筑
4173,603477,巨星农牧
4174,603486,科沃斯
4175,603488,展鹏科技
4176,603489,八方股份
4177,603496,恒为科技
4178,603499,翔港科技
4179,603500,祥和实业
4180,603501,韦尔股份
4181,603505,金石资源
4182,603506,南都物业
4183,603507,振江股份
4184,603508,思维列控
4185,603511,爱慕股份
4186,603515,欧普照明
4187,603516,淳中科技
4188,603517,绝味食品
4189,603518,锦泓集团
4190,603519,立霸股份
4191,603520,司太立
4192,603527,众源新材
4193,603528,多伦科技
4194,603529,爱玛科技
4195,603530,神马电力
4196,603533,掌阅科技
4197,603535,嘉诚国际
4198,603536,惠发食品
4199,603538,美诺华
4200,603551,奥普科技
4201,603556,海兴电力
4203,603558,健盛集团
4205,603565,中谷物流
4206,603566,普莱柯
4207,603567,珍宝岛
4208,603568,伟明环保
4209,603569,长久物流
4210,603577,汇金通
4211,603578,三星新材
4212,603579,荣泰健康
4213,603580,艾艾精工
4214,603583,捷昌驱动
4215,603585,苏利股份
4216,603586,金麒麟
4217,603587,地素时尚
4218,603588,高能环境
4219,603589,口子窖
4220,603590,康辰药业
4221,603595,东尼电子
4222,603596,伯特利
4223,603598,引力传媒
4224,603599,广信股份
4225,603600,永艺股份
4226,603601,再升科技
4227,603602,纵横通信
4228,603605,珀莱雅
4229,603606,东方电缆
4230,603607,京华激光
4232,603609,禾丰股份
4233,603610,麒盛科技
4234,603611,诺力股份
4235,603612,索通发展
4236,603613,国联股份
4237,603615,茶花股份
4238,603616,韩建河山
4239,603617,君禾股份
4240,603618,杭电股份
4241,603619,中曼石油
4242,603626,科森科技
4243,603628,清源股份
4244,603629,利通电子
4245,603630,拉芳家化
4246,603633,徕木股份
4247,603636,南威软件
4248,603637,镇海股份
4249,603638,艾迪精密
4250,603639,海利尔
4251,603648,畅联股份
4252,603650,彤程新材
4253,603655,朗博科技
4254,603656,泰禾智能
4255,603657,春光科技
4256,603658,安图生物
4257,603659,璞泰来
4258,603660,苏州科达
4259,603661,恒林股份
4260,603662,柯力传感
4261,603663,三祥新材
4262,603665,康隆达
4263,603666,亿嘉和
4264,603667,五洲新春
4265,603668,天马科技
4266,603669,灵康药业
4267,603676,卫信康
4268,603677,奇精机械
4269,603678,火炬电子
4270,603679,华体科技
4271,603680,今创集团
4272,603681,永冠新材
4273,603682,锦和商管
4274,603683,晶华新材
4275,603685,晨丰科技
4276,603686,福龙马
4277,603687,大胜达
4278,603688,石英股份
4279,603689,皖天然气
4280,603690,至纯科技
4281,603693,江苏新能
4282,603696,安记食品
4283,603697,有友食品
4284,603698,航天工程
4285,603699,纽威股份
4286,603700,宁水集团
4287,603701,德宏股份
4288,603703,盛洋科技
4289,603706,东方环宇
4290,603707,健友股份
4291,603708,家家悦
4292,603709,中源家居
4293,603711,香飘飘
4294,603712,七一二
4295,603713,密尔克卫
4296,603716,塞力医疗
4297,603717,天域生物
4298,603718,海利生物
4299,603719,良品铺子
4300,603721,中广天择
4301,603722,阿科力
4302,603725,天安新材
4303,603726,朗迪集团
4304,603727,博迈科
4305,603728,鸣志电器
4306,603729,龙韵股份
4307,603730,岱美股份
4308,603733,仙鹤股份
4309,603737,三棵树
4310,603738,泰晶科技
4311,603739,蔚蓝生物
4312,603755,日辰股份
4313,603757,大元泵业
4314,603758,秦安股份
4315,603759,海天股份
4316,603766,隆鑫通用
4317,603767,中马传动
4318,603768,常青股份
4319,603773,沃格光电
4320,603776,永安行
4321,603777,来伊份
4322,603778,国晟科技
4323,603779,威龙股份
4324,603786,科博达
4325,603787,新日股份
4326,603788,宁波高发
4327,603789,星光农机
4328,603790,雅运股份
4329,603797,联泰环保
4330,603798,康普顿
4331,603799,华友钴业
4332,603800,洪田股份
4333,603801,志邦家居
4334,603803,瑞斯康达
4335,603806,福斯特
4336,603808,歌力思
4337,603809,豪能股份
4338,603810,丰山集团
4339,603811,诚意药业
4340,603813,原尚股份
4341,603815,交建股份
4342,603816,顾家家居
4343,603817,海峡环保
4344,603818,曲美家居
4345,603819,神力股份
4346,603822,嘉澳环保
4347,603823,百合花
4348,603825,华扬联众
4349,603826,坤彩科技
4351,603829,洛凯股份
4352,603833,欧派家居
4353,603836,海程邦达
4354,603838,四通股份
4355,603839,安正时尚
4356,603843,正平股份
4357,603848,好太太
4358,603855,华荣股份
4359,603856,东宏股份
4360,603858,步长制药
4361,603859,能科科技
4362,603860,中公高科
4363,603861,白云电器
4364,603863,松炀资源
4365,603866,桃李面包
4366,603867,新化股份
4367,603868,飞科电器
4369,603871,嘉友国际
4370,603876,鼎胜新材
4371,603877,太平鸟
4372,603878,武进不锈
4374,603880,南卫股份
4375,603881,数据港
4376,603882,金域医学
4377,603883,老百姓
4378,603885,吉祥航空
4379,603886,元祖股份
4380,603887,城地香江
4381,603888,新华网
4382,603889,新澳股份
4383,603890,春秋电子
4384,603893,瑞芯微
4385,603895,天永智能
4386,603896,寿仙谷
4387,603897,长城科技
4388,603898,好莱客
4389,603899,晨光股份
4390,603900,莱绅通灵
4391,603901,永创智能
4392,603903,中持股份
4393,603906,龙蟠科技
4394,603908,牧高笛
4395,603909,建发合诚
4396,603912,佳力图
4397,603915,国茂股份
4398,603916,苏博特
4399,603917,合力科技
4400,603918,金桥信息
4401,603919,金徽酒
4402,603920,世运电路
4403,603922,金鸿顺
4404,603926,铁流股份
4405,603927,中科软
4406,603928,兴业股份
4407,603929,亚翔集成
4408,603931,格林达
4409,603933,睿能科技
4410,603936,博敏电子
4411,603937,丽岛新材
4412,603938,三孚股份
4413,603939,益丰药房
4414,603948,建业股份
4415,603949,雪龙集团
4416,603950,长源东谷
4417,603955,大千生态
4418,603956,威派格
4419,603958,哈森股份
4421,603960,克来机电
4422,603966,法兰泰克
4423,603967,中创物流
4424,603968,醋化股份
4425,603969,银龙股份
4426,603970,中农立华
4427,603976,正川股份
4428,603977,国泰集团
4429,603978,深圳新星
4430,603979,金诚信
4431,603980,吉华集团
4432,603982,泉峰汽车
4433,603983,丸美生物
4434,603985,恒润股份
4435,603986,兆易创新
4436,603987,康德莱
4437,603988,中电电机
4438,603989,艾华集团
4439,603990,麦迪科技
4440,603991,至正股份
4441,603992,松霖科技
4442,603993,洛阳钼业
4443,603995,甬金股份
4444,603997,继峰股份
4445,603998,方盛制药
4446,603999,读者传媒
4447,605001,威奥股份
4448,605003,众望布艺
4449,605005,合兴股份
4450,605006,山东玻纤
4451,605007,五洲特纸
4452,605008,长鸿高科
4453,605009,豪悦护理
4454,605011,杭州热电
4455,605016,百龙创园
4456,605018,长华集团
4457,605020,永和股份
4458,605028,世茂能源
4459,605033,美邦股份
4460,605050,福然德
4461,605055,迎丰股份
4462,605056,咸亨国际
4463,605058,澳弘电子
4464,605060,联德股份
4465,605066,天正电气
4466,605068,明新旭腾
4467,605069,正和生态
4468,605077,华康股份
4469,605080,浙江自然
4471,605086,龙高股份
4472,605088,冠盛股份
4473,605089,味知香
4474,605090,九丰能源
4475,605098,行动教育
4476,605099,共创草坪
4477,605100,华丰股份
4478,605108,同庆楼
4479,605111,新洁能
4480,605116,奥锐特
4481,605117,德业股份
4482,605118,力鼎光电
4483,605122,四方新材
4484,605123,派克新材
4485,605128,上海沿浦
4486,605133,嵘泰股份
4487,605136,丽人丽妆
4488,605138,盛泰集团
4489,605151,西上海
4490,605155,西大门
4491,605158,华达新材
4492,605162,新中港
4493,605166,聚合顺
4494,605167,利柏特
4495,605168,三人行
4496,605169,洪通燃气
4497,605177,东亚药业
4498,605178,时空科技
4499,605179,一鸣食品
4500,605180,华生科技
4501,605183,确成股份
4502,605186,健麾信息
4503,605188,国光连锁
4504,605189,富春染织
4505,605196,华通线缆
4506,605198,安德利
4507,605199,葫芦娃
4508,605208,永茂泰
4509,605218,伟时电子
4510,605222,起帆电缆
4511,605228,神通科技
4512,605255,天普股份
4513,605258,协和电子
4514,605259,绿田机械
4515,605266,健之佳
4516,605268,王力安防
4517,605277,新亚电子
4518,605286,同力日升
4519,605287,德才股份
4520,605288,凯迪股份
4521,605289,罗曼股份
4522,605296,神农集团
4523,605298,必得科技
4524,605299,舒华体育
4525,605300,佳禾食品
4526,605303,园林股份
4527,605305,中际联合
4528,605318,法狮龙
4529,605319,无锡振华
4530,605333,沪光股份
4531,605336,帅丰电器
4532,605337,李子园
4533,605338,巴比食品
4534,605339,南侨食品
4535,605358,立昂微
4536,605365,立达信
4537,605366,宏柏新材
4538,605368,XD蓝天燃
4539,605369,拱东医疗
4540,605376,博迁新材
4541,605377,华旺科技
4542,605378,野马电池
4543,605388,均瑶健康
4544,605389,长龄液压
4545,605398,新炬网络
4546,605399,晨光新材
4547,605488,福莱新材
4548,605499,东鹏饮料
4549,605500,森林包装
4550,605507,国邦医药
4551,605555,德昌股份
4552,605566,福莱蒽特
4553,605567,春雪食品
4554,605577,龙版传媒
4555,605580,恒盛能源
4556,605588,冠石科技
4557,605589,圣泉集团
4558,605598,上海港湾
4559,605599,菜百股份
5145,689009,九号公司
